Q,A,label
꿩불고기의 칼로리는 얼마야?,꿩불고기의 영양성분은 500g당 | 에너지(㎉) : 368 | 수분(g) : 412 | 단백질(g) : 33 | 지방(g) : 8 | 총 식이섬유(g) : 39 | 칼슘(㎎) : 9 | 철(㎍) : 105 | 칼륨(㎎) : 4 | 나트륨(㎎) : 1243,1
오이냉국의 칼로리는 얼마야?,오이냉국의 영양성분은 350g당 | 에너지(㎉) : 38 | 수분(g) : 340 | 단백질(g) : 1 | 지방(g) : 2 | 총 식이섬유(g) : 2 | 칼슘(㎎) : 1 | 철(㎍) : 31 | 칼륨(㎎) : 0 | 나트륨(㎎) : 161,1
오징어국의 칼로리는 얼마야?,오징어국의 영양성분은 500g당 | 에너지(㎉) : 91 | 수분(g) : 477 | 단백질(g) : 11 | 지방(g) : 3 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 1 | 철(㎍) : 23 | 칼륨(㎎) : 0 | 나트륨(㎎) : 409,1
우거지곰탕의 칼로리는 얼마야?,우거지곰탕의 영양성분은 350g당 | 에너지(㎉) : 88 | 수분(g) : 327 | 단백질(g) : 8 | 지방(g) : 2 | 총 식이섬유(g) : 9 | 칼슘(㎎) : 3 | 철(㎍) : 58 | 칼륨(㎎) : 0 | 나트륨(㎎) : 249,1
우거지된장국의 칼로리는 얼마야?,우거지된장국의 영양성분은 400g당 | 에너지(㎉) : 78 | 수분(g) : 379 | 단백질(g) : 11 | 지방(g) : 2 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 3 | 철(㎍) : 57 | 칼륨(㎎) : 0 | 나트륨(㎎) : 336,1
육개장의 칼로리는 얼마야?,육개장의 영양성분은 440g당 | 에너지(㎉) : 130 | 수분(g) : 409 | 단백질(g) : 16 | 지방(g) : 4 | 총 식이섬유(g) : 6 | 칼슘(㎎) : 5 | 철(㎍) : 72 | 칼륨(㎎) : 0 | 나트륨(㎎) : 531,1
일본된장국의 칼로리는 얼마야?,일본된장국의 영양성분은 200g당 | 에너지(㎉) : 20 | 수분(g) : 195 | 단백질(g) : 1 | 지방(g) : 1 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 25 | 칼륨(㎎) : 0 | 나트륨(㎎) : 103,1
재첩국의 칼로리는 얼마야?,재첩국의 영양성분은 350g당 | 에너지(㎉) : 81 | 수분(g) : 329 | 단백질(g) : 2 | 지방(g) : 1 | 총 식이섬유(g) : 15 | 칼슘(㎎) : 0 | 철(㎍) : 70 | 칼륨(㎎) : 0 | 나트륨(㎎) : 77,1
조갯국의 칼로리는 얼마야?,조갯국의 영양성분은 400g당 | 에너지(㎉) : 62 | 수분(g) : 385 | 단백질(g) : 6 | 지방(g) : 3 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 2 | 철(㎍) : 27 | 칼륨(㎎) : 0 | 나트륨(㎎) : 170,1
콩나물국의 칼로리는 얼마야?,콩나물국의 영양성분은 400g당 | 에너지(㎉) : 24 | 수분(g) : 391 | 단백질(g) : 2 | 지방(g) : 0 | 총 식이섬유(g) : 2 | 칼슘(㎎) : 1 | 철(㎍) : 37 | 칼륨(㎎) : 0 | 나트륨(㎎) : 149,1
콩나물된장국의 칼로리는 얼마야?,콩나물된장국의 영양성분은 400g당 | 에너지(㎉) : 123 | 수분(g) : 369 | 단백질(g) : 10 | 지방(g) : 4 | 총 식이섬유(g) : 10 | 칼슘(㎎) : 4 | 철(㎍) : 81 | 칼륨(㎎) : 0 | 나트륨(㎎) : 529,1
토란국의 칼로리는 얼마야?,토란국의 영양성분은 400g당 | 에너지(㎉) : 62 | 수분(g) : 382 | 단백질(g) : 4 | 지방(g) : 0 | 총 식이섬유(g) : 10 | 칼슘(㎎) : 0 | 철(㎍) : 33 | 칼륨(㎎) : 0 | 나트륨(㎎) : 435,1
해물된장국의 칼로리는 얼마야?,해물된장국의 영양성분은 400g당 | 에너지(㎉) : 111 | 수분(g) : 371 | 단백질(g) : 8 | 지방(g) : 3 | 총 식이섬유(g) : 10 | 칼슘(㎎) : 4 | 철(㎍) : 110 | 칼륨(㎎) : 0 | 나트륨(㎎) : 561,1
호박잎된장국의 칼로리는 얼마야?,호박잎된장국의 영양성분은 350g당 | 에너지(㎉) : 23 | 수분(g) : 343 | 단백질(g) : 1 | 지방(g) : 1 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 0 | 철(㎍) : 28 | 칼륨(㎎) : 0 | 나트륨(㎎) : 118,1
홍합무국의 칼로리는 얼마야?,홍합무국의 영양성분은 350g당 | 에너지(㎉) : 87 | 수분(g) : 333 | 단백질(g) : 2 | 지방(g) : 7 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 2 | 철(㎍) : 61 | 칼륨(㎎) : 0 | 나트륨(㎎) : 394,1
갓김치의 칼로리는 얼마야?,갓김치의 영양성분은 40g당 | 에너지(㎉) : 16 | 수분(g) : 35 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 1 | 철(㎍) : 41 | 칼륨(㎎) : 0 | 나트륨(㎎) : 189,1
고들빼기김치의 칼로리는 얼마야?,고들빼기김치의 영양성분은 50g당 | 에너지(㎉) : 35 | 수분(g) : 40 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 5 | 칼슘(㎎) : 2 | 철(㎍) : 34 | 칼륨(㎎) : 0 | 나트륨(㎎) : 128,1
깍두기의 칼로리는 얼마야?,깍두기의 영양성분은 50g당 | 에너지(㎉) : 16 | 수분(g) : 45 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 2 | 칼슘(㎎) : 1 | 철(㎍) : 22 | 칼륨(㎎) : 0 | 나트륨(㎎) : 141,1
깻잎김치의 칼로리는 얼마야?,깻잎김치의 영양성분은 50g당 | 에너지(㎉) : 31 | 수분(g) : 41 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 4 | 칼슘(㎎) : 1 | 철(㎍) : 36 | 칼륨(㎎) : 0 | 나트륨(㎎) : 192,1
나박김치의 칼로리는 얼마야?,나박김치의 영양성분은 100g당 | 에너지(㎉) : 9 | 수분(g) : 96 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 0 | 철(㎍) : 7 | 칼륨(㎎) : 0 | 나트륨(㎎) : 88,1
돌나물물김치의 칼로리는 얼마야?,돌나물물김치의 영양성분은 400g당 | 에너지(㎉) : 19 | 수분(g) : 392 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 1 | 철(㎍) : 84 | 칼륨(㎎) : 0 | 나트륨(㎎) : 179,1
동치미의 칼로리는 얼마야?,동치미의 영양성분은 200g당 | 에너지(㎉) : 27 | 수분(g) : 191 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 4 | 칼슘(㎎) : 2 | 철(㎍) : 14 | 칼륨(㎎) : 0 | 나트륨(㎎) : 173,1
배추김치의 칼로리는 얼마야?,배추김치의 영양성분은 40g당 | 에너지(㎉) : 10 | 수분(g) : 37 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 0 | 철(㎍) : 16 | 칼륨(㎎) : 0 | 나트륨(㎎) : 103,1
백김치의 칼로리는 얼마야?,백김치의 영양성분은 90g당 | 에너지(㎉) : 16 | 수분(g) : 84 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 2 | 칼슘(㎎) : 1 | 철(㎍) : 24 | 칼륨(㎎) : 0 | 나트륨(㎎) : 169,1
보쌈김치의 칼로리는 얼마야?,보쌈김치의 영양성분은 90g당 | 에너지(㎉) : 27 | 수분(g) : 81 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 2 | 철(㎍) : 34 | 칼륨(㎎) : 0 | 나트륨(㎎) : 235,1
부추김치의 칼로리는 얼마야?,부추김치의 영양성분은 50g당 | 에너지(㎉) : 23 | 수분(g) : 43 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 1 | 철(㎍) : 18 | 칼륨(㎎) : 0 | 나트륨(㎎) : 217,1
얼갈이배추김치의 칼로리는 얼마야?,얼갈이배추김치의 영양성분은 80g당 | 에너지(㎉) : 50 | 수분(g) : 67 | 단백질(g) : 1 | 지방(g) : 1 | 총 식이섬유(g) : 8 | 칼슘(㎎) : 1 | 철(㎍) : 45 | 칼륨(㎎) : 0 | 나트륨(㎎) : 151,1
열무김치의 칼로리는 얼마야?,열무김치의 영양성분은 40g당 | 에너지(㎉) : 10 | 수분(g) : 36 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 45 | 칼륨(㎎) : 0 | 나트륨(㎎) : 193,1
오이김치의 칼로리는 얼마야?,오이김치의 영양성분은 70g당 | 에너지(㎉) : 26 | 수분(g) : 62 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 2 | 철(㎍) : 24 | 칼륨(㎎) : 0 | 나트륨(㎎) : 261,1
오이소박이의 칼로리는 얼마야?,오이소박이의 영양성분은 100g당 | 에너지(㎉) : 32 | 수분(g) : 90 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 4 | 칼슘(㎎) : 1 | 철(㎍) : 23 | 칼륨(㎎) : 0 | 나트륨(㎎) : 266,1
총각김치의 칼로리는 얼마야?,총각김치의 영양성분은 70g당 | 에너지(㎉) : 22 | 수분(g) : 63 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 1 | 철(㎍) : 30 | 칼륨(㎎) : 0 | 나트륨(㎎) : 253,1
파김치의 칼로리는 얼마야?,파김치의 영양성분은 30g당 | 에너지(㎉) : 13 | 수분(g) : 26 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 1 | 철(㎍) : 14 | 칼륨(㎎) : 0 | 나트륨(㎎) : 134,1
가죽나물무침의 칼로리는 얼마야?,가죽나물무침의 영양성분은 80g당 | 에너지(㎉) : 60 | 수분(g) : 64 | 단백질(g) : 4 | 지방(g) : 1 | 총 식이섬유(g) : 8 | 칼슘(㎎) : 4 | 철(㎍) : 55 | 칼륨(㎎) : 0 | 나트륨(㎎) : 358,1
가지나물의 칼로리는 얼마야?,가지나물의 영양성분은 50g당 | 에너지(㎉) : 17 | 수분(g) : 45 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 2 | 칼슘(㎎) : 1 | 철(㎍) : 11 | 칼륨(㎎) : 0 | 나트륨(㎎) : 111,1
건 취나물의 칼로리는 얼마야?,건 취나물의 영양성분은 50g당 | 에너지(㎉) : 44 | 수분(g) : 41 | 단백질(g) : 1 | 지방(g) : 2 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 3 | 철(㎍) : 87 | 칼륨(㎎) : 0 | 나트륨(㎎) : 49,1
고구마줄기나물의 칼로리는 얼마야?,고구마줄기나물의 영양성분은 50g당 | 에너지(㎉) : 41 | 수분(g) : 43 | 단백질(g) : 0 | 지방(g) : 3 | 총 식이섬유(g) : 2 | 칼슘(㎎) : 1 | 철(㎍) : 55 | 칼륨(㎎) : 0 | 나트륨(㎎) : 60,1
고사리나물의 칼로리는 얼마야?,고사리나물의 영양성분은 50g당 | 에너지(㎉) : 44 | 수분(g) : 41 | 단백질(g) : 1 | 지방(g) : 2 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 2 | 철(㎍) : 34 | 칼륨(㎎) : 0 | 나트륨(㎎) : 45,1
고춧잎나물의 칼로리는 얼마야?,고춧잎나물의 영양성분은 90g당 | 에너지(㎉) : 79 | 수분(g) : 72 | 단백질(g) : 3 | 지방(g) : 4 | 총 식이섬유(g) : 6 | 칼슘(㎎) : 4 | 철(㎍) : 183 | 칼륨(㎎) : 0 | 나트륨(㎎) : 357,1
깻잎나물의 칼로리는 얼마야?,깻잎나물의 영양성분은 50g당 | 에너지(㎉) : 38 | 수분(g) : 42 | 단백질(g) : 1 | 지방(g) : 2 | 총 식이섬유(g) : 2 | 칼슘(㎎) : 1 | 철(㎍) : 46 | 칼륨(㎎) : 0 | 나트륨(㎎) : 260,1
냉이나물의 칼로리는 얼마야?,냉이나물의 영양성분은 60g당 | 에너지(㎉) : 66 | 수분(g) : 44 | 단백질(g) : 3 | 지방(g) : 1 | 총 식이섬유(g) : 9 | 칼슘(㎎) : 3 | 철(㎍) : 81 | 칼륨(㎎) : 0 | 나트륨(㎎) : 179,1
도라지나물의 칼로리는 얼마야?,도라지나물의 영양성분은 50g당 | 에너지(㎉) : 65 | 수분(g) : 37 | 단백질(g) : 1 | 지방(g) : 3 | 총 식이섬유(g) : 6 | 칼슘(㎎) : 2 | 철(㎍) : 23 | 칼륨(㎎) : 0 | 나트륨(㎎) : 67,1
머위대나물의 칼로리는 얼마야?,머위대나물의 영양성분은 50g당 | 에너지(㎉) : 28 | 수분(g) : 43 | 단백질(g) : 1 | 지방(g) : 1 | 총 식이섬유(g) : 2 | 칼슘(㎎) : 0 | 철(㎍) : 119 | 칼륨(㎎) : 0 | 나트륨(㎎) : 95,1
무나물의 칼로리는 얼마야?,무나물의 영양성분은 50g당 | 에너지(㎉) : 10 | 수분(g) : 46 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 0 | 철(㎍) : 12 | 칼륨(㎎) : 0 | 나트륨(㎎) : 94,1
방풍나물의 칼로리는 얼마야?,방풍나물의 영양성분은 80g당 | 에너지(㎉) : 60 | 수분(g) : 64 | 단백질(g) : 3 | 지방(g) : 1 | 총 식이섬유(g) : 8 | 칼슘(㎎) : 5 | 철(㎍) : 142 | 칼륨(㎎) : 0 | 나트륨(㎎) : 364,1
배추나물의 칼로리는 얼마야?,배추나물의 영양성분은 80g당 | 에너지(㎉) : 49 | 수분(g) : 68 | 단백질(g) : 1 | 지방(g) : 1 | 총 식이섬유(g) : 6 | 칼슘(㎎) : 2 | 철(㎍) : 30 | 칼륨(㎎) : 0 | 나트륨(㎎) : 196,1
비름나물의 칼로리는 얼마야?,비름나물의 영양성분은 80g당 | 에너지(㎉) : 58 | 수분(g) : 67 | 단백질(g) : 2 | 지방(g) : 3 | 총 식이섬유(g) : 4 | 칼슘(㎎) : 3 | 철(㎍) : 155 | 칼륨(㎎) : 0 | 나트륨(㎎) : 271,1
숙주나물의 칼로리는 얼마야?,숙주나물의 영양성분은 50g당 | 에너지(㎉) : 17 | 수분(g) : 45 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 0 | 철(㎍) : 7 | 칼륨(㎎) : 0 | 나트륨(㎎) : 39,1
시금치나물의 칼로리는 얼마야?,시금치나물의 영양성분은 50g당 | 에너지(㎉) : 34 | 수분(g) : 43 | 단백질(g) : 1 | 지방(g) : 2 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 0 | 철(㎍) : 43 | 칼륨(㎎) : 0 | 나트륨(㎎) : 313,1
시래기나물의 칼로리는 얼마야?,시래기나물의 영양성분은 50g당 | 에너지(㎉) : 56 | 수분(g) : 39 | 단백질(g) : 2 | 지방(g) : 3 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 3 | 철(㎍) : 93 | 칼륨(㎎) : 0 | 나트륨(㎎) : 37,1
씀바귀나물의 칼로리는 얼마야?,씀바귀나물의 영양성분은 90g당 | 에너지(㎉) : 87 | 수분(g) : 68 | 단백질(g) : 3 | 지방(g) : 1 | 총 식이섬유(g) : 14 | 칼슘(㎎) : 4 | 철(㎍) : 41 | 칼륨(㎎) : 0 | 나트륨(㎎) : 220,1
애호박볶음의 칼로리는 얼마야?,애호박볶음의 영양성분은 50g당 | 에너지(㎉) : 29 | 수분(g) : 43 | 단백질(g) : 0 | 지방(g) : 1 | 총 식이섬유(g) : 2 | 칼슘(㎎) : 1 | 철(㎍) : 16 | 칼륨(㎎) : 0 | 나트륨(㎎) : 117,1
열무나물의 칼로리는 얼마야?,열무나물의 영양성분은 90g당 | 에너지(㎉) : 74 | 수분(g) : 75 | 단백질(g) : 3 | 지방(g) : 4 | 총 식이섬유(g) : 4 | 칼슘(㎎) : 3 | 철(㎍) : 124 | 칼륨(㎎) : 0 | 나트륨(㎎) : 431,1
열무된장나물의 칼로리는 얼마야?,열무된장나물의 영양성분은 90g당 | 에너지(㎉) : 61 | 수분(g) : 77 | 단백질(g) : 3 | 지방(g) : 3 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 3 | 철(㎍) : 115 | 칼륨(㎎) : 0 | 나트륨(㎎) : 349,1
오이나물의 칼로리는 얼마야?,오이나물의 영양성분은 80g당 | 에너지(㎉) : 66 | 수분(g) : 69 | 단백질(g) : 1 | 지방(g) : 6 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 1 | 철(㎍) : 35 | 칼륨(㎎) : 0 | 나트륨(㎎) : 204,1
유채나물무침의 칼로리는 얼마야?,유채나물무침의 영양성분은 90g당 | 에너지(㎉) : 86 | 수분(g) : 69 | 단백질(g) : 5 | 지방(g) : 4 | 총 식이섬유(g) : 7 | 칼슘(㎎) : 4 | 철(㎍) : 145 | 칼륨(㎎) : 0 | 나트륨(㎎) : 407,1
참나물무침의 칼로리는 얼마야?,참나물무침의 영양성분은 90g당 | 에너지(㎉) : 53 | 수분(g) : 79 | 단백질(g) : 2 | 지방(g) : 3 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 3 | 철(㎍) : 79 | 칼륨(㎎) : 0 | 나트륨(㎎) : 137,1
취나물된장무침의 칼로리는 얼마야?,취나물된장무침의 영양성분은 90g당 | 에너지(㎉) : 39 | 수분(g) : 80 | 단백질(g) : 2 | 지방(g) : 1 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 4 | 철(㎍) : 88 | 칼륨(㎎) : 0 | 나트륨(㎎) : 206,1
콩나물고춧가루무침의 칼로리는 얼마야?,콩나물고춧가루무침의 영양성분은 90g당 | 에너지(㎉) : 83 | 수분(g) : 74 | 단백질(g) : 3 | 지방(g) : 5 | 총 식이섬유(g) : 5 | 칼슘(㎎) : 4 | 철(㎍) : 33 | 칼륨(㎎) : 0 | 나트륨(㎎) : 228,1
콩나물무침의 칼로리는 얼마야?,콩나물무침의 영양성분은 50g당 | 에너지(㎉) : 34 | 수분(g) : 43 | 단백질(g) : 1 | 지방(g) : 2 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 0 | 철(㎍) : 26 | 칼륨(㎎) : 0 | 나트륨(㎎) : 64,1
토란대나물의 칼로리는 얼마야?,토란대나물의 영양성분은 90g당 | 에너지(㎉) : 61 | 수분(g) : 77 | 단백질(g) : 4 | 지방(g) : 3 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 3 | 철(㎍) : 273 | 칼륨(㎎) : 0 | 나트륨(㎎) : 93,1
톳나물무침의 칼로리는 얼마야?,톳나물무침의 영양성분은 90g당 | 에너지(㎉) : 67 | 수분(g) : 72 | 단백질(g) : 1 | 지방(g) : 1 | 총 식이섬유(g) : 11 | 칼슘(㎎) : 5 | 철(㎍) : 81 | 칼륨(㎎) : 0 | 나트륨(㎎) : 444,1
간짜장의 칼로리는 얼마야?,간짜장의 영양성분은 500g당 | 에너지(㎉) : 625 | 수분(g) : 366 | 단백질(g) : 25 | 지방(g) : 24 | 총 식이섬유(g) : 75 | 칼슘(㎎) : 7 | 철(㎍) : 59 | 칼륨(㎎) : 0 | 나트륨(㎎) : 623,1
고기만두의 칼로리는 얼마야?,고기만두의 영양성분은 220g당 | 에너지(㎉) : 350 | 수분(g) : 142 | 단백질(g) : 27 | 지방(g) : 9 | 총 식이섬유(g) : 38 | 칼슘(㎎) : 5 | 철(㎍) : 43 | 칼륨(㎎) : 0 | 나트륨(㎎) : 409,1
군만두의 칼로리는 얼마야?,군만두의 영양성분은 220g당 | 에너지(㎉) : 514 | 수분(g) : 119 | 단백질(g) : 15 | 지방(g) : 25 | 총 식이섬유(g) : 56 | 칼슘(㎎) : 7 | 철(㎍) : 89 | 칼륨(㎎) : 0 | 나트륨(㎎) : 471,1
김치만두의 칼로리는 얼마야?,김치만두의 영양성분은 220g당 | 에너지(㎉) : 334 | 수분(g) : 146 | 단백질(g) : 22 | 지방(g) : 10 | 총 식이섬유(g) : 37 | 칼슘(㎎) : 4 | 철(㎍) : 39 | 칼륨(㎎) : 0 | 나트륨(㎎) : 485,1
달걀라면의 칼로리는 얼마야?,달걀라면의 영양성분은 550g당 | 에너지(㎉) : 596 | 수분(g) : 419 | 단백질(g) : 14 | 지방(g) : 17 | 총 식이섬유(g) : 95 | 칼슘(㎎) : 4 | 철(㎍) : 80 | 칼륨(㎎) : 0 | 나트륨(㎎) : 59,1
떡국의 칼로리는 얼마야?,떡국의 영양성분은 700g당 | 에너지(㎉) : 588 | 수분(g) : 553 | 단백질(g) : 24 | 지방(g) : 3 | 총 식이섬유(g) : 114 | 칼슘(㎎) : 5 | 철(㎍) : 26 | 칼륨(㎎) : 0 | 나트륨(㎎) : 355,1
떡라면의 칼로리는 얼마야?,떡라면의 영양성분은 550g당 | 에너지(㎉) : 525 | 수분(g) : 433 | 단백질(g) : 11 | 지방(g) : 16 | 총 식이섬유(g) : 84 | 칼슘(㎎) : 4 | 철(㎍) : 182 | 칼륨(㎎) : 0 | 나트륨(㎎) : 293,1
떡만두국의 칼로리는 얼마야?,떡만두국의 영양성분은 600g당 | 에너지(㎉) : 666 | 수분(g) : 458 | 단백질(g) : 21 | 지방(g) : 23 | 총 식이섬유(g) : 92 | 칼슘(㎎) : 10 | 철(㎍) : 88 | 칼륨(㎎) : 0 | 나트륨(㎎) : 543,1
라면의 칼로리는 얼마야?,라면의 영양성분은 550g당 | 에너지(㎉) : 450 | 수분(g) : 447 | 단백질(g) : 9 | 지방(g) : 12 | 총 식이섬유(g) : 75 | 칼슘(㎎) : 5 | 철(㎍) : 182 | 칼륨(㎎) : 0 | 나트륨(㎎) : 311,1
만두의 칼로리는 얼마야?,만두의 영양성분은 220g당 | 에너지(㎉) : 397 | 수분(g) : 137 | 단백질(g) : 19 | 지방(g) : 17 | 총 식이섬유(g) : 39 | 칼슘(㎎) : 8 | 철(㎍) : 298 | 칼륨(㎎) : 0 | 나트륨(㎎) : 442,1
메밀국수의 칼로리는 얼마야?,메밀국수의 영양성분은 350g당 | 에너지(㎉) : 221 | 수분(g) : 293 | 단백질(g) : 10 | 지방(g) : 1 | 총 식이섬유(g) : 42 | 칼슘(㎎) : 2 | 철(㎍) : 31 | 칼륨(㎎) : 0 | 나트륨(㎎) : 263,1
물냉면의 칼로리는 얼마야?,물냉면의 영양성분은 700g당 | 에너지(㎉) : 383 | 수분(g) : 605 | 단백질(g) : 13 | 지방(g) : 4 | 총 식이섬유(g) : 72 | 칼슘(㎎) : 2 | 철(㎍) : 48 | 칼륨(㎎) : 0 | 나트륨(㎎) : 344,1
물만두의 칼로리는 얼마야?,물만두의 영양성분은 230g당 | 에너지(㎉) : 448 | 수분(g) : 147 | 단백질(g) : 18 | 지방(g) : 25 | 총 식이섬유(g) : 35 | 칼슘(㎎) : 7 | 철(㎍) : 70 | 칼륨(㎎) : 0 | 나트륨(㎎) : 397,1
미트볼 토마토 스파게티의 칼로리는 얼마야?,미트볼 토마토 스파게티의 영양성분은 500g당 | 에너지(㎉) : 898 | 수분(g) : 325 | 단백질(g) : 36 | 지방(g) : 44 | 총 식이섬유(g) : 88 | 칼슘(㎎) : 13 | 철(㎍) : 88 | 칼륨(㎎) : 0 | 나트륨(㎎) : 870,1
바지락칼국수의 칼로리는 얼마야?,바지락칼국수의 영양성분은 700g당 | 에너지(㎉) : 576 | 수분(g) : 554 | 단백질(g) : 24 | 지방(g) : 3 | 총 식이섬유(g) : 111 | 칼슘(㎎) : 1 | 철(㎍) : 91 | 칼륨(㎎) : 0 | 나트륨(㎎) : 359,1
볶음우동의 칼로리는 얼마야?,볶음우동의 영양성분은 300g당 | 에너지(㎉) : 385 | 수분(g) : 208 | 단백질(g) : 8 | 지방(g) : 6 | 총 식이섬유(g) : 74 | 칼슘(㎎) : 6 | 철(㎍) : 21 | 칼륨(㎎) : 0 | 나트륨(㎎) : 331,1
비빔국수의 칼로리는 얼마야?,비빔국수의 영양성분은 500g당 | 에너지(㎉) : 512 | 수분(g) : 373 | 단백질(g) : 15 | 지방(g) : 4 | 총 식이섬유(g) : 102 | 칼슘(㎎) : 6 | 철(㎍) : 100 | 칼륨(㎎) : 0 | 나트륨(㎎) : 558,1
비빔냉면의 칼로리는 얼마야?,비빔냉면의 영양성분은 500g당 | 에너지(㎉) : 499 | 수분(g) : 387 | 단백질(g) : 28 | 지방(g) : 13 | 총 식이섬유(g) : 66 | 칼슘(㎎) : 7 | 철(㎍) : 113 | 칼륨(㎎) : 0 | 나트륨(㎎) : 833,1
사골만두국의 칼로리는 얼마야?,사골만두국의 영양성분은 700g당 | 에너지(㎉) : 606 | 수분(g) : 575 | 단백질(g) : 26 | 지방(g) : 27 | 총 식이섬유(g) : 62 | 칼슘(㎎) : 7 | 철(㎍) : 100 | 칼륨(㎎) : 0 | 나트륨(㎎) : 475,1
수제비의 칼로리는 얼마야?,수제비의 영양성분은 650g당 | 에너지(㎉) : 378 | 수분(g) : 555 | 단백질(g) : 14 | 지방(g) : 3 | 총 식이섬유(g) : 72 | 칼슘(㎎) : 6 | 철(㎍) : 55 | 칼륨(㎎) : 0 | 나트륨(㎎) : 691,1
우동의 칼로리는 얼마야?,우동의 영양성분은 800g당 | 에너지(㎉) : 1264 | 수분(g) : 511 | 단백질(g) : 14 | 지방(g) : 25 | 총 식이섬유(g) : 243 | 칼슘(㎎) : 6 | 철(㎍) : 134 | 칼륨(㎎) : 0 | 나트륨(㎎) : 310,1
월남쌈의 칼로리는 얼마야?,월남쌈의 영양성분은 250g당 | 에너지(㎉) : 293 | 수분(g) : 190 | 단백질(g) : 14 | 지방(g) : 12 | 총 식이섬유(g) : 30 | 칼슘(㎎) : 4 | 철(㎍) : 47 | 칼륨(㎎) : 0 | 나트륨(㎎) : 362,1
잔치국수의 칼로리는 얼마야?,잔치국수의 영양성분은 700g당 | 에너지(㎉) : 310 | 수분(g) : 622 | 단백질(g) : 13 | 지방(g) : 3 | 총 식이섬유(g) : 56 | 칼슘(㎎) : 5 | 철(㎍) : 56 | 칼륨(㎎) : 0 | 나트륨(㎎) : 266,1
쟁반국수의 칼로리는 얼마야?,쟁반국수의 영양성분은 450g당 | 에너지(㎉) : 535 | 수분(g) : 333 | 단백질(g) : 30 | 지방(g) : 20 | 총 식이섬유(g) : 57 | 칼슘(㎎) : 20 | 철(㎍) : 114 | 칼륨(㎎) : 0 | 나트륨(㎎) : 1101,1
짜장면의 칼로리는 얼마야?,짜장면의 영양성분은 600g당 | 에너지(㎉) : 529 | 수분(g) : 478 | 단백질(g) : 16 | 지방(g) : 13 | 총 식이섬유(g) : 86 | 칼슘(㎎) : 8 | 철(㎍) : 71 | 칼륨(㎎) : 0 | 나트륨(㎎) : 380,1
짬뽕의 칼로리는 얼마야?,짬뽕의 영양성분은 800g당 | 에너지(㎉) : 464 | 수분(g) : 693 | 단백질(g) : 22 | 지방(g) : 12 | 총 식이섬유(g) : 66 | 칼슘(㎎) : 12 | 철(㎍) : 99 | 칼륨(㎎) : 0 | 나트륨(㎎) : 638,1
